patch_index,row,col,split,valid_pixels,change_pixels,no_change_pixels,builtup_pixels,veg_loss_pixels,veg_gain_pixels,other_pixels,change_fraction,builtup_fraction,mean_uncertainty_all,mean_uncertainty_change,mean_uncertainty_nochange,centroid_x,centroid_y
918,1280,8192,dropped_buffer,65536,10244,55292,4917,51,5045,231,0.15631103515625,0.0750274658203125,0.023813044652342796,0.05877138674259186,0.017336281016469002,77.49739006640588,28.824242521543084
919,1280,8448,dropped_buffer,65536,9619,55917,5373,33,4021,192,0.1467742919921875,0.0819854736328125,0.026938067749142647,0.06895353645086288,0.019710451364517212,77.52038693767933,28.824242521543084
920,1536,6400,dropped_buffer,65536,8158,57378,4286,16,3830,26,0.124481201171875,0.065399169921875,0.022712931036949158,0.05092225223779678,0.018702130764722824,77.33641196749166,28.801245650269625
921,1536,6656,dropped_buffer,65536,9029,56507,4601,30,4341,57,0.1377716064453125,0.0702056884765625,0.022293178364634514,0.06251920759677887,0.015865640714764595,77.35940883876512,28.801245650269625
922,1536,8192,dropped_buffer,65536,10459,55077,5530,13,4900,16,0.1595916748046875,0.084381103515625,0.027775270864367485,0.06599778681993484,0.020516902208328247,77.49739006640588,28.801245650269625
923,1536,8448,dropped_buffer,65536,9540,55996,5058,54,4353,75,0.14556884765625,0.077178955078125,0.031146857887506485,0.07162484526634216,0.024250652641057968,77.52038693767933,28.801245650269625
924,1792,6400,dropped_buffer,65536,8785,56751,5032,189,3295,269,0.1340484619140625,0.0767822265625,0.024766840040683746,0.06532187759876251,0.018488960340619087,77.33641196749166,28.778248778996165
925,1792,6656,dropped_buffer,65536,9119,56417,4761,35,4289,34,0.1391448974609375,0.0726470947265625,0.022747404873371124,0.06629766523838043,0.015708129853010178,77.35940883876512,28.778248778996165
926,1792,8192,dropped_buffer,65536,7349,58187,4004,172,2876,297,0.1121368408203125,0.06109619140625,0.028818391263484955,0.07398025691509247,0.023114459589123726,77.49739006640588,28.778248778996165
927,1792,8448,dropped_buffer,65536,9309,56227,4804,907,3509,89,0.1420440673828125,0.07330322265625,0.02767154574394226,0.08282938599586487,0.018539557233452797,77.52038693767933,28.778248778996165
928,2048,6400,dropped_buffer,65536,9114,56422,4952,98,3963,101,0.139068603515625,0.0755615234375,0.023835046216845512,0.05902541056275368,0.018150651827454567,77.33641196749166,28.755251907722705
929,2048,6656,dropped_buffer,65536,9058,56478,4590,29,4420,19,0.138214111328125,0.070037841796875,0.03091653622686863,0.05815094709396362,0.026548657566308975,77.35940883876512,28.755251907722705
930,2048,8192,dropped_buffer,65536,7885,57651,4378,162,3125,220,0.1203155517578125,0.066802978515625,0.027169616892933846,0.07259644567966461,0.020956533029675484,77.49739006640588,28.755251907722705
931,2048,8448,dropped_buffer,65536,7691,57845,3811,29,3772,79,0.1173553466796875,0.0581512451171875,0.026780826970934868,0.0737273097038269,0.020538879558444023,77.52038693767933,28.755251907722705
932,2304,6400,dropped_buffer,65536,8491,57045,4429,662,2540,860,0.1295623779296875,0.0675811767578125,0.026154039427638054,0.0657963678240776,0.0202533807605505,77.33641196749166,28.732255036449246
933,2304,6656,dropped_buffer,65536,9285,56251,5048,93,4061,83,0.1416778564453125,0.0770263671875,0.0253446064889431,0.06240252032876015,0.019227689132094383,77.35940883876512,28.732255036449246
934,2304,8192,dropped_buffer,65536,10451,55085,5330,30,5067,24,0.1594696044921875,0.081329345703125,0.027766196057200432,0.07250148802995682,0.019278794527053833,77.49739006640588,28.732255036449246
935,2304,8448,dropped_buffer,65536,9995,55541,5184,15,4767,29,0.1525115966796875,0.0791015625,0.027390284463763237,0.07497818768024445,0.018826501443982124,77.52038693767933,28.732255036449246
936,2560,6400,dropped_buffer,65536,8194,57342,4110,680,2156,1248,0.125030517578125,0.062713623046875,0.033567652106285095,0.09082908183336258,0.025385167449712753,77.33641196749166,28.709258165175786
937,2560,6656,dropped_buffer,65536,7786,57750,3850,605,1716,1615,0.118804931640625,0.058746337890625,0.04645518958568573,0.12837377190589905,0.035410717129707336,77.35940883876512,28.709258165175786
938,2560,8192,dropped_buffer,65536,8782,56754,5027,181,3420,154,0.134002685546875,0.0767059326171875,0.028719404712319374,0.05549125000834465,0.024576785042881966,77.49739006640588,28.709258165175786
939,2560,8448,dropped_buffer,65536,9484,56052,4780,48,4642,14,0.14471435546875,0.07293701171875,0.02452668733894825,0.06585010141134262,0.017534764483571053,77.52038693767933,28.709258165175786
940,2816,6400,dropped_buffer,65536,9380,56156,3692,1475,1272,2941,0.14312744140625,0.05633544921875,0.04690064117312431,0.12640583515167236,0.03362051770091057,77.33641196749166,28.686261293902326
941,2816,6656,dropped_buffer,65536,8782,56754,3902,1313,1133,2434,0.134002685546875,0.059539794921875,0.03739485889673233,0.09574518352746964,0.02836584486067295,77.35940883876512,28.686261293902326
942,2816,8192,dropped_buffer,65536,6913,58623,3890,293,2436,294,0.1054840087890625,0.059356689453125,0.025691282004117966,0.0695217177271843,0.02052266336977482,77.49739006640588,28.686261293902326
943,2816,8448,dropped_buffer,65536,8640,56896,4675,187,3421,357,0.1318359375,0.0713348388671875,0.02086406573653221,0.061950020492076874,0.014624916017055511,77.52038693767933,28.686261293902326
944,3072,6400,dropped_buffer,65536,9758,55778,5346,1421,1093,1898,0.148895263671875,0.081573486328125,0.04497363418340683,0.11303742229938507,0.033066313713788986,77.33641196749166,28.663264422628867
945,3072,6656,dropped_buffer,65536,9018,56518,4004,1564,1224,2226,0.137603759765625,0.06109619140625,0.03865094110369682,0.10736750066280365,0.02768654003739357,77.35940883876512,28.663264422628867
946,3072,8192,dropped_buffer,65536,8495,57041,4688,687,2528,592,0.1296234130859375,0.071533203125,0.0312560498714447,0.07138514518737793,0.025279706344008446,77.49739006640588,28.663264422628867
947,3072,8448,dropped_buffer,65536,10126,55410,5926,118,3887,195,0.154510498046875,0.090423583984375,0.02884724922478199,0.07289103418588638,0.020798390731215477,77.52038693767933,28.663264422628867
948,3328,6400,dropped_buffer,65536,9185,56351,4424,845,1929,1987,0.1401519775390625,0.0675048828125,0.039940252900123596,0.10584073513746262,0.029198726639151573,77.33641196749166,28.640267551355407
949,3328,6656,dropped_buffer,65536,8892,56644,3950,1282,1721,1939,0.13568115234375,0.060272216796875,0.042419567704200745,0.10951538383960724,0.031886834651231766,77.35940883876512,28.640267551355407
950,3328,8192,dropped_buffer,65536,8588,56948,4808,515,2562,703,0.13104248046875,0.0733642578125,0.03019839897751808,0.0764487236738205,0.02322365529835224,77.49739006640588,28.640267551355407
951,3328,8448,dropped_buffer,65536,8517,57019,4937,552,2316,712,0.1299591064453125,0.0753326416015625,0.031725093722343445,0.0830688625574112,0.024055810645222664,77.52038693767933,28.640267551355407
952,3584,6400,dropped_buffer,65536,8783,56753,3973,1048,1365,2397,0.1340179443359375,0.0606231689453125,0.040719371289014816,0.11281059682369232,0.029562653973698616,77.33641196749166,28.617270680081948
953,3584,6656,dropped_buffer,65536,9082,56454,4080,1274,1541,2187,0.138580322265625,0.062255859375,0.043837036937475204,0.1332487314939499,0.029452994465827942,77.35940883876512,28.617270680081948
954,3584,8192,dropped_buffer,65536,8982,56554,5746,493,2150,593,0.137054443359375,0.087677001953125,0.028431273996829987,0.06762691587209702,0.022206155583262444,77.49739006640588,28.617270680081948
955,3584,8448,dropped_buffer,65536,8539,56997,4777,71,3493,198,0.1302947998046875,0.0728912353515625,0.023940958082675934,0.06826122850179672,0.01730111986398697,77.52038693767933,28.617270680081948
956,3840,6400,dropped_buffer,65536,9365,56171,4369,1449,1570,1977,0.1428985595703125,0.0666656494140625,0.04012215882539749,0.09190772473812103,0.03148831054568291,77.33641196749166,28.594273808808488
957,3840,6656,dropped_buffer,65536,8351,57185,4013,1334,1424,1580,0.1274261474609375,0.0612335205078125,0.039059340953826904,0.10884032398462296,0.028868887573480606,77.35940883876512,28.594273808808488
958,3840,8192,dropped_buffer,65536,8386,57150,5141,186,2735,324,0.127960205078125,0.0784454345703125,0.030039038509130478,0.08166303485631943,0.022463908419013023,77.49739006640588,28.594273808808488
959,3840,8448,dropped_buffer,65536,7520,58016,4414,138,2724,244,0.11474609375,0.067352294921875,0.025866247713565826,0.07474451512098312,0.01953067258000374,77.52038693767933,28.594273808808488
960,4096,6400,dropped_buffer,65536,8481,57055,4509,756,1438,1778,0.1294097900390625,0.0688018798828125,0.0389629527926445,0.10243836790323257,0.029527587816119194,77.33641196749166,28.57127693753503
961,4096,6656,dropped_buffer,65536,9239,56297,4110,1347,1440,2342,0.1409759521484375,0.062713623046875,0.048248469829559326,0.12551669776439667,0.03556784987449646,77.35940883876512,28.57127693753503
962,4096,8192,dropped_buffer,65536,9186,56350,5429,414,2879,464,0.140167236328125,0.0828399658203125,0.027384188026189804,0.07195203751325607,0.020118877291679382,77.49739006640588,28.57127693753503
963,4096,8448,dropped_buffer,65536,9013,56523,5661,185,2919,248,0.1375274658203125,0.0863800048828125,0.022551584988832474,0.05832858383655548,0.016846682876348495,77.52038693767933,28.57127693753503
964,4352,6400,dropped_buffer,65536,9666,55870,4879,1398,1674,1715,0.147491455078125,0.0744476318359375,0.037936702370643616,0.09907203167676926,0.027359753847122192,77.33641196749166,28.54828006626157
965,4352,6656,dropped_buffer,65536,9693,55843,5196,899,2481,1117,0.1479034423828125,0.07928466796875,0.039993368089199066,0.09520222991704941,0.030410438776016235,77.35940883876512,28.54828006626157
966,4352,8192,dropped_buffer,65536,8983,56553,5151,214,3306,312,0.1370697021484375,0.0785980224609375,0.026055943220853806,0.07302312552928925,0.018595576286315918,77.49739006640588,28.54828006626157
967,4352,8448,dropped_buffer,65536,9697,55839,5802,177,3419,299,0.1479644775390625,0.088531494140625,0.023435432463884354,0.06003587692975998,0.017079399898648262,77.52038693767933,28.54828006626157
968,4608,6400,dropped_buffer,65536,9239,56297,5257,640,2974,368,0.1409759521484375,0.0802154541015625,0.04075191915035248,0.09056822955608368,0.03257647529244423,77.33641196749166,28.52528319498811
969,4608,6656,dropped_buffer,65536,9340,56196,5155,1063,2203,919,0.14251708984375,0.0786590576171875,0.04152662679553032,0.09328924119472504,0.03292347118258476,77.35940883876512,28.52528319498811
970,4608,8192,dropped_buffer,65536,8675,56861,4779,720,2590,586,0.1323699951171875,0.0729217529296875,0.04121240973472595,0.07623782753944397,0.03586875647306442,77.49739006640588,28.52528319498811
971,4608,8448,dropped_buffer,65536,7719,57817,4068,1304,1686,661,0.1177825927734375,0.06207275390625,0.045518115162849426,0.09823554009199142,0.03847994655370712,77.52038693767933,28.52528319498811
972,4864,6400,dropped_buffer,65536,7971,57565,4126,603,2035,1207,0.1216278076171875,0.062957763671875,0.04059396684169769,0.11222748458385468,0.030674906447529793,77.33641196749166,28.50228632371465
973,4864,6656,dropped_buffer,65536,9303,56233,5219,393,3490,201,0.1419525146484375,0.0796356201171875,0.03500520810484886,0.09698609262704849,0.024751296266913414,77.35940883876512,28.50228632371465
974,4864,8192,dropped_buffer,65536,9578,55958,5001,758,2364,1455,0.146148681640625,0.0763092041015625,0.041887879371643066,0.10918769985437393,0.030368568375706673,77.49739006640588,28.50228632371465
975,4864,8448,dropped_buffer,65536,7927,57609,4176,894,1983,874,0.1209564208984375,0.063720703125,0.0333920381963253,0.09162287414073944,0.025379473343491554,77.52038693767933,28.50228632371465
976,5120,6400,dropped_buffer,65536,8842,56694,3916,1175,2155,1596,0.134918212890625,0.05975341796875,0.03896770253777504,0.10167305916547775,0.02918817661702633,77.33641196749166,28.47928945244119
977,5120,6656,dropped_buffer,65536,10865,54671,6304,217,4256,88,0.1657867431640625,0.09619140625,0.04629070311784744,0.1142890602350235,0.0327770933508873,77.35940883876512,28.47928945244119
978,5120,8192,dropped_buffer,65536,9309,56227,4899,902,2527,981,0.1420440673828125,0.0747528076171875,0.03783215582370758,0.10359759628772736,0.026943961158394814,77.49739006640588,28.47928945244119
979,5120,8448,dropped_buffer,65536,9589,55947,4563,1263,1735,2028,0.1463165283203125,0.0696258544921875,0.042734064161777496,0.11247384548187256,0.030781056731939316,77.52038693767933,28.47928945244119
980,5376,6400,dropped_buffer,65536,9493,56043,5124,941,2746,682,0.1448516845703125,0.07818603515625,0.038298942148685455,0.09941130131483078,0.02794725075364113,77.33641196749166,28.45629258116773
981,5376,6656,dropped_buffer,65536,9740,55796,5034,508,3971,227,0.14862060546875,0.076812744140625,0.03258757293224335,0.09331291913986206,0.021987084299325943,77.35940883876512,28.45629258116773
982,5376,8192,dropped_buffer,65536,7370,58166,3831,942,1385,1212,0.112457275390625,0.0584564208984375,0.03198996186256409,0.08117274940013885,0.02575819008052349,77.49739006640588,28.45629258116773
983,5376,8448,dropped_buffer,65536,9389,56147,4570,1263,2037,1519,0.1432647705078125,0.069732666015625,0.040827445685863495,0.10758627206087112,0.029663920402526855,77.52038693767933,28.45629258116773
984,5632,6400,dropped_buffer,65536,8614,56922,4361,440,3261,552,0.131439208984375,0.0665435791015625,0.03396299108862877,0.08701542019844055,0.025934571400284767,77.33641196749166,28.43329570989427
985,5632,6656,dropped_buffer,65536,9401,56135,4845,354,3902,300,0.1434478759765625,0.0739288330078125,0.03448372706770897,0.07347390800714493,0.027953989803791046,77.35940883876512,28.43329570989427
986,5632,8192,dropped_buffer,65536,8915,56621,5000,773,2441,701,0.1360321044921875,0.0762939453125,0.03487558662891388,0.10989926755428314,0.02306307852268219,77.49739006640588,28.43329570989427
987,5632,8448,dropped_buffer,65536,8863,56673,3809,818,3307,929,0.1352386474609375,0.0581207275390625,0.04383208975195885,0.12623585760593414,0.030945101752877235,77.52038693767933,28.43329570989427
988,5888,6400,dropped_buffer,65536,8547,56989,4111,992,2137,1307,0.1304168701171875,0.0627288818359375,0.03692731633782387,0.09700646996498108,0.027916867285966873,77.33641196749166,28.41029883862081
989,5888,6656,dropped_buffer,65536,8371,57165,4224,916,2303,928,0.1277313232421875,0.064453125,0.038012418895959854,0.10240725427865982,0.028582708910107613,77.35940883876512,28.41029883862081
990,5888,8192,dropped_buffer,65536,8322,57214,4709,84,3402,127,0.126983642578125,0.0718536376953125,0.03261673077940941,0.06838913261890411,0.027413496747612953,77.49739006640588,28.41029883862081
991,5888,8448,dropped_buffer,65536,8376,57160,4289,351,3203,533,0.1278076171875,0.0654449462890625,0.029878763481974602,0.08707484602928162,0.02149747684597969,77.52038693767933,28.41029883862081
992,6144,6400,dropped_buffer,65536,8272,57264,3905,871,2424,1072,0.126220703125,0.0595855712890625,0.03360745310783386,0.09146276116371155,0.025250034406781197,77.33641196749166,28.38730196734735
993,6144,6656,dropped_buffer,65536,9753,55783,5529,564,2635,1025,0.1488189697265625,0.0843658447265625,0.03467757627367973,0.09082873910665512,0.0248602032661438,77.35940883876512,28.38730196734735
994,6144,8192,dropped_buffer,65536,10447,55089,6101,136,4170,40,0.1594085693359375,0.0930938720703125,0.027099376544356346,0.06688690930604935,0.019554121419787407,77.49739006640588,28.38730196734735
995,6144,8448,dropped_buffer,65536,8349,57187,4419,878,2680,372,0.1273956298828125,0.0674285888671875,0.027940278872847557,0.0758209228515625,0.020949959754943848,77.52038693767933,28.38730196734735
996,6400,6400,dropped_buffer,65536,8043,57493,3755,1410,1470,1408,0.1227264404296875,0.0572967529296875,0.038364313542842865,0.10403542965650558,0.029177231714129448,77.33641196749166,28.364305096073892
997,6400,6656,dropped_buffer,65536,8961,56575,4888,489,2796,788,0.1367340087890625,0.0745849609375,0.033274754881858826,0.08735595643520355,0.02470875158905983,77.35940883876512,28.364305096073892
998,6400,8192,dropped_buffer,65536,8841,56695,5601,174,3010,56,0.1349029541015625,0.0854644775390625,0.02776198834180832,0.07366789132356644,0.02060343697667122,77.49739006640588,28.364305096073892
